Crop,Region,Soil_Type,Soil_pH,Rainfall_mm,Temperature_C,Humidity_pct,Fertilizer_Used_kg,Pesticides_Used_kg,Planting_Density,Irrigation,Previous_Crop,irrigation_needed,Yield_ton_per_ha
Maize,South,Clay,5.736050970825693,219.34587422911315,41.10339123326596,73.094656196859,152.36070660131696,79.84509112059796,209.56239117505038,Sprinkler,None,0,5.981977848382139
Maize,South,Sandy,6.778454645352172,453.00710764776994,21.558549937765772,73.17920602134211,64.8517474522325,41.27976451685011,240.24698342648503,Sprinkler,Barley,0,2.740044057155492
Barley,North,Sandy,8.337533227188146,247.71443423664073,28.677698211011254,58.77531508317992,81.17508451241574,57.28184559398006,202.92347872000548,Drip,None,0,6.532466548789369
Maize,East,Sandy,6.153187102741073,1510.026356389951,40.57043402857914,61.38917395883615,77.58643038133778,23.196994630508804,254.88066416277468,Flood,None,0,2.3714495274327634
Rice,South,Loam,6.270224804024648,182.48378058156607,39.717363823698875,31.80062926644847,127.93677276518282,12.128212096316233,282.3074970611932,Sprinkler,Rice,1,5.563337535182649
Wheat,North,Loam,5.802666406317577,375.4689533274096,41.75782434378168,48.257802093499535,81.17058117529783,98.32311773297467,265.7838186573198,Drip,Wheat,0,6.070892364356396
Rice,North,Silt,7.316710821681791,471.9189796991817,43.21250377897579,50.76102445383657,154.37008423162973,36.975776548273295,246.39870301459558,Sprinkler,Wheat,0,6.677567105995498
Wheat,South,Silt,7.539618621841525,204.42512385119826,28.41470870315276,63.523636123545565,131.78448289540836,35.101184564963944,226.82362221174978,Flood,Barley,0,7.314193781455553
Wheat,South,Sandy,7.42879362448228,583.4392225081697,34.6909143240302,63.49798604227827,52.64872655639832,97.5920619855779,188.16952286818702,None,Wheat,0,3.8734173630192927
Rice,West,Loam,8.083390729134344,236.99959445825573,26.7143532157832,72.5939878636724,161.60858555534773,75.5410171386805,218.24192474961498,None,Rice,0,6.314986732478108
Wheat,East,Clay,6.959277505078215,159.1303873115404,25.521501524764975,73.02163777308485,78.32431049809227,62.67680991464349,193.94293607072657,Flood,Barley,0,2.4843777992832
Rice,West,Silt,5.903371122301193,34.22744726501872,27.947862317930085,44.11264345272498,173.73276795210154,72.93910555840212,290.10350716345874,Sprinkler,Rice,1,6.978768136068661
Barley,North,Loam,6.368215392113238,149.97241951115197,37.29228404348028,76.21122906628949,103.25681556844685,73.89339100258624,286.09667354799916,Sprinkler,Rice,0,7.341374149127926
Barley,South,Clay,7.487289920264056,397.2060320251346,30.043222414246586,31.176214082776923,100.79295199724547,78.70022922636842,173.37395749553693,None,None,0,6.491946439821291
Rice,West,Clay,7.33936592122468,762.5818436230977,39.42179023345026,72.96971307640322,51.77260036673158,16.047030827792796,273.393033179133,None,None,0,3.6879766716597535
Barley,North,Loam,7.093009389228888,86.97713651024728,37.35655431588468,36.123666211165386,198.15934743845258,47.15482778045992,255.43720451336105,None,None,1,2.3740612413542816
Wheat,East,Silt,7.548893256066061,131.66105160462675,15.614353833731979,73.77889250527315,141.80065087577958,36.56172860497148,296.2817580840907,None,Maize,0,4.5296339109990065
Rice,South,Loam,7.412172551119898,50.15694425376936,33.90714471318485,61.62708543410426,113.4095249278986,16.351267466530494,219.4959852900268,Drip,Rice,1,3.623813698887038
Rice,West,Silt,8.143974668394854,352.0552864568977,28.097133699257732,56.235270040985526,64.49321066920086,47.133909716178586,258.32615571215746,Flood,Wheat,0,5.181148007678225
Wheat,East,Sandy,7.2580491324348895,967.0793117008631,28.698869674534247,71.43998338568574,154.87220962265252,65.45561368718322,227.68258801925646,Sprinkler,Barley,0,4.3631679037214415
Maize,West,Loam,7.835804076101669,307.28994210148306,39.551191616096844,32.18225002483396,92.40957049879083,26.06479119769769,160.41007450385337,Sprinkler,Maize,0,2.8159371182435846
Maize,North,Loam,6.246121467899403,287.976038104875,31.428239582540304,43.4082195405347,198.24212275632934,37.452406949906845,157.01471246051514,Flood,None,0,7.0201035258679045
Rice,East,Silt,7.534547753767204,241.88799805475423,41.568654703768416,66.98640854805925,192.58210387239848,67.52537397254386,168.31671643196788,Sprinkler,Maize,1,7.188001043107287
Rice,West,Silt,8.206582355148027,27.78453884137643,36.38416777175071,80.83292439784907,160.2945018204183,62.139219180149205,194.42865957786253,Sprinkler,Maize,1,6.878871425867432
Wheat,East,Loam,6.6571969836994995,392.2491979681417,31.585200262921585,52.86645821670702,195.66078954244534,88.19069168559015,188.8669658717813,None,Rice,0,3.262142131373674
Rice,North,Clay,7.83731256201594,276.42832881777383,37.636139284533115,45.525688358013426,65.84507936806442,81.2107872685345,259.24900030588503,Sprinkler,Rice,1,4.57095493700929
Rice,East,Clay,7.674367903586306,324.9487677940443,16.150471527762218,61.12418614733966,91.98730408048178,96.90499470574265,257.3884102383186,Flood,Wheat,0,3.0287959784077634
Rice,West,Clay,5.6785785906154675,687.2298429097181,15.812509644846232,67.33891514321049,87.98649331867686,63.747397910203944,295.7091869774058,Flood,Barley,0,5.991226871067763
Barley,North,Sandy,7.244524928872217,459.6886039171316,17.500479807625563,55.20618188434479,60.80189876889537,72.86206297704638,196.55862381635941,Flood,Barley,0,6.829879054859558
Barley,South,Sandy,5.890568047602407,455.4889942675096,28.12695975441428,82.6026409595853,195.83398969571837,87.44556329329626,290.767812567089,Sprinkler,None,0,5.4892155758013335
Wheat,West,Silt,8.401957516691773,785.9449181028727,22.063504368808292,61.40632253160081,58.996112997034075,85.59932003427413,241.92759052316026,Drip,Wheat,0,5.2766587854490705
Barley,West,Sandy,7.934222508101969,1379.6059192641824,44.527838832473535,32.1494152542351,178.50333559914944,74.68494778236109,224.29630664851805,None,Barley,0,6.2898731783536315
Wheat,North,Clay,5.82917140374136,261.16780943253883,31.268704170341007,43.383237282371425,165.2242136865259,55.02305884365776,250.17620667198236,Flood,Maize,0,2.681345583177487
Wheat,North,Loam,5.865255992943036,34.5833981790197,34.87247238243475,57.038821855068875,106.38006312071892,34.5886199407656,255.41331773783804,Drip,Maize,1,3.4859420288258978
Rice,South,Sandy,7.283421564737857,184.37284627452516,23.3646040874009,71.86353114101601,52.82110439446985,88.94941785418654,175.78935432888622,Sprinkler,Barley,1,3.882072565863007
Maize,West,Sandy,6.53466752251955,464.786816184784,24.653907257628262,43.18513462755533,50.91438574728043,79.89898980135744,262.7573255302886,None,Maize,0,5.195034405114216
Barley,North,Clay,5.604717577219327,8.43507802455269,25.063857424234676,88.57544638304526,80.59907610408848,85.41162567626313,258.77591467004646,Drip,Maize,1,7.856161559167142
Maize,South,Sandy,7.124924523499159,17.570891398856766,35.96207115450902,49.11349549128501,124.08148700506896,22.67103863324838,299.62984259231683,Sprinkler,None,1,7.17807464199624
Wheat,South,Silt,6.663535299057541,20.855761615951735,29.211186230679253,61.9488124116353,118.6864967277727,38.33315903703472,286.7921671008713,Sprinkler,Maize,1,3.482270608942299
Maize,North,Loam,5.803229477115228,393.9530516414603,30.530509575902233,31.13798308386247,137.79388648473912,48.2396534109686,252.69903475264374,Drip,Barley,0,3.3979079240421166
Rice,West,Clay,7.905761176767948,208.64494919168237,32.760089464780364,83.09344328584827,165.7938964491143,85.45167750705046,256.85455696449793,Drip,Rice,1,4.613888692006161
Barley,East,Silt,8.245230295836418,138.08630755013445,38.06434968714651,77.330079211511,106.60319222903087,90.359800544319,291.8978450751878,Flood,Maize,0,7.847885557933654
Wheat,East,Clay,7.76978180204239,33.48637035727095,17.711092455374345,41.727480257735564,74.05455432639761,35.64034428297576,295.07674094762626,None,Barley,1,2.9147228355366037
Wheat,South,Silt,7.967266930048832,395.2995469561138,38.30621736656465,85.99420147439056,170.0073375242636,71.77862505391883,274.04477958226914,None,Maize,0,7.741658182720092
Wheat,East,Loam,6.149471701798352,116.14899837544272,31.897052066255394,48.95038582784428,99.90360219968161,17.003278553730706,265.1090318260741,Flood,Wheat,1,3.14251459968394
Maize,East,Loam,6.290718852755803,92.49773659560974,35.072863345657716,71.53117730280702,93.0322846690026,46.861594477188504,166.70487350473365,None,None,1,7.318613466872344
Rice,North,Silt,6.125582620897563,316.94113979357525,24.826552945222858,79.138579080996,164.6468057643853,53.80021969766966,274.54832872209533,None,Rice,0,6.9817215952963725
Maize,South,Silt,7.795190294096692,245.62053108192492,27.281605104493472,74.45486767423085,190.12091571247169,78.90695334092042,187.9793517683686,Sprinkler,Maize,0,7.293924114289965
Rice,West,Silt,8.343751236803492,135.01825262033583,21.934974589617607,85.05496704179046,187.24419230161354,90.27750131534084,234.5676444028819,Drip,Barley,1,7.3505824445340116
Maize,South,Silt,7.650511620201708,307.73750118443235,44.378999922522155,81.85648562044251,70.61636387857679,40.35549122420106,210.8058705656753,Flood,Rice,0,3.308817057601493
Barley,North,Silt,8.144400294638668,94.91563859719136,29.9100891753095,89.67669084549661,125.47372302039494,57.49650009477112,201.84109509558616,Drip,Maize,0,6.672210270761273
Barley,East,Silt,7.416097284649518,475.1752950798405,44.88230747389794,40.956684754568734,63.93054255922601,68.27034001307717,196.537500220059,None,Wheat,0,6.092429663888693
Wheat,West,Loam,6.662979701676397,78.14420248095819,29.69357934183799,48.285708073602,194.14639383595997,39.58185060521332,278.3140620986235,None,Barley,1,7.273527696604179
Wheat,South,Silt,6.777284844790915,51.89119427882842,21.59253793152202,68.1735520458978,82.28418288152591,98.698439185664,265.37041810077665,Flood,None,1,4.9418787948531
Rice,East,Sandy,5.725964296502214,457.5833670696311,30.223571902105704,73.98283115349503,79.6144362148662,88.81969416130221,228.51731286130524,Drip,Maize,0,4.4807207291835285
Maize,South,Loam,5.594371585738078,369.1895361520994,16.187867153972334,62.07630327334255,183.33285095097193,36.676254597995495,249.67207407966853,Sprinkler,Barley,0,6.357335840341008
Rice,West,Clay,7.5864268125672325,60.502317456294435,42.14309404265854,34.43570189319689,195.17758326829474,55.71516078991435,297.6791925516013,Drip,Maize,1,3.619061918398126
Wheat,South,Loam,6.815286676033542,37.07287673230398,39.556507535833234,80.49571360802292,154.6448388942885,30.775655192251993,209.63027036669146,Drip,None,1,6.920329491309247
Rice,South,Clay,7.156645204163889,546.7876477075206,36.77461562082854,87.65246136127632,68.15075505488373,56.30535270130013,232.66509090143626,Flood,Wheat,0,3.715877281075972
Rice,South,Clay,7.172983742867249,449.6353794791925,33.2948014632738,54.33101062958369,122.87834158110107,71.49991103409565,230.0285568861728,Sprinkler,None,0,2.2592805314155755
Maize,East,Sandy,6.332127439999904,118.91773499094208,32.395027010110894,43.48874890193076,172.49076410924056,17.6968983513689,290.3958562727603,Drip,None,1,5.30887139274012
Rice,West,Silt,6.927677532488472,322.05657767146346,44.90184642238388,31.15882529772525,135.8715775562368,88.31054843265446,202.73436264162888,Drip,None,1,7.015841316204861
Maize,West,Silt,6.912280665003107,39.77161983686107,23.339923020598135,44.23794216561512,69.8892282092502,63.437128160192515,297.9382125326618,None,Rice,1,6.142815617990212
Wheat,East,Loam,6.665281663683571,212.2028343326225,38.39053096096734,71.99512649030532,75.78316242548418,99.06426087193014,195.70464203597774,None,Barley,0,7.9357533902754165
Rice,East,Silt,7.9620261502032115,5.672377668839207,32.44214310640972,84.69536326036382,179.62125137522077,12.303235652455289,166.33605529860483,Sprinkler,Maize,1,2.8443726234642455
Wheat,East,Sandy,6.853492011062787,149.07774305664563,44.27641631276656,35.61078398590595,129.0543745531225,84.83485159884088,178.70603178630842,Drip,Wheat,1,4.067398238168618
Rice,North,Loam,7.310933573517963,23.337489951398464,39.834095498947576,63.1955512297158,155.87551606500688,81.27667434290927,213.93320127963273,Drip,Maize,1,4.27965803999583
Rice,South,Loam,8.186560361142478,193.39121965499052,44.95575338968778,71.73187491070993,105.95937893495972,21.95672608360291,247.4633924749871,None,Rice,1,2.3488973953219503
Maize,South,Loam,8.098700868576767,164.28923338321712,32.649749833873386,46.582849266376115,129.87283743782623,40.177507157506604,227.52378300360294,Sprinkler,Wheat,1,2.2580279251115347
Rice,West,Silt,8.171266611337495,176.3039155708748,21.13631872634805,64.19382235021811,196.56547105815378,89.63165827397555,206.4417264861667,Flood,Rice,1,2.1766705459706137
Barley,South,Silt,6.310014989395042,13.917273548685353,30.110611070842015,72.91490556034637,99.4554555452207,56.66088655650288,234.30498985601633,None,Maize,1,4.4532763340941335
Rice,North,Silt,5.604947464924188,134.64474912603936,36.33333402151724,80.2631545881226,151.21827912624116,46.11533387205151,275.8209414472002,Drip,Wheat,1,7.068565349144383
Rice,East,Loam,6.283200399685987,423.7716031582038,38.23081158544764,57.14999104919885,75.87583357928446,91.49467890257576,275.839654145772,Flood,Maize,0,6.257861184700402
Maize,West,Loam,6.336122036862126,138.09411771969027,15.015299670478306,74.87143313513764,68.26098278904999,18.401007202935528,258.93418322733464,Drip,Barley,0,4.680580464957746
Wheat,West,Clay,8.228080980174905,376.7608869862699,30.150812655068822,48.10697830439098,167.54601668885448,52.58105046120308,292.8672687365014,Drip,Rice,0,3.5841018865883525
Rice,South,Clay,7.447728198513912,138.36251367555,22.057037399119395,42.782804806329516,176.61623149807485,68.71366881778171,238.5307001156757,Drip,Barley,1,2.093420226589461
Wheat,West,Silt,5.745111878806687,165.09842255602817,41.247354997643654,41.23882476544004,150.24675430241234,64.76872951135113,151.14864564811336,Sprinkler,Barley,1,3.0522788299266836
Rice,East,Loam,5.906135788033303,248.95968558117673,19.587163321506857,51.53236390954358,73.72937563167126,33.78488089680023,193.63944492182367,Flood,Maize,0,4.323134261185833
Barley,West,Silt,5.967028376625926,902.839461502105,34.993687487245,32.15278090733094,86.08819484638079,60.69816140809028,199.2334056735151,Drip,Maize,0,4.22274398844465
Wheat,East,Silt,7.391265244506769,34.5762714716891,22.981865709747744,46.97951025991498,186.67635621426675,73.77055878573836,232.09891159550517,Sprinkler,None,1,3.5561675703754254
Maize,North,Clay,7.70624207652101,10.040284026309106,25.69626429642817,69.13336946659369,93.30560731996344,62.639686659402855,285.7334207081223,Flood,None,1,7.982775476337671
Barley,North,Sandy,8.078931731696189,280.9152660545739,43.216777822705346,68.8751428296082,172.82907742956763,71.60160033795901,275.71724453146413,None,Wheat,0,4.684281391213088
Wheat,East,Silt,8.321909652418729,893.3505495255457,22.213443762242385,34.413228389489475,92.89059333656024,33.04708654499114,184.82594779624617,Sprinkler,Maize,0,3.6069920452158604
Barley,South,Sandy,6.105113672159325,1373.3579365841897,17.85008285468792,47.244937024837206,190.91938539851517,84.95640552446044,227.90853539161037,Flood,Rice,0,4.442391151858347
Wheat,West,Sandy,6.429317454172147,198.59006192124997,17.078547043326775,64.1734598806753,187.16793692555046,50.472058328647286,248.87229531434423,Drip,Maize,0,3.6764796970135545
Barley,South,Loam,6.220968642234492,189.37956735099283,30.138453302983862,49.11312825018617,56.489476044318195,98.85014596941119,298.1267310946721,Drip,Maize,0,4.1125578777272365
Rice,West,Loam,6.5762847023984135,310.66063214250505,34.25134446852864,55.079281451332406,165.5620980301113,12.09567886002438,154.6954229040462,Sprinkler,Barley,0,2.755252505882156
Maize,North,Silt,8.243995322271248,243.33253074230362,24.818809307126614,72.76864542694584,75.41926403516106,44.228383412287904,219.58159751554794,None,Barley,0,2.0050821041685243
Wheat,North,Clay,7.225337700818084,301.6087707307145,35.70779225379242,30.556009767397804,82.29074388595723,26.242754707459977,298.21629810115803,Sprinkler,None,0,4.949746306972264
Wheat,North,Clay,7.714575691973497,621.4406438453972,16.831011557197133,46.583612645305834,118.97678184972136,60.004857429464806,296.58086955421425,None,Wheat,0,4.9348527623619525
Maize,West,Silt,6.970357708380346,411.48813921479524,40.7200393476863,38.542334627101,136.44772246241752,31.888458493625144,199.60897763964437,None,Wheat,0,2.941770424813876
Maize,North,Silt,5.586573740008373,206.07641534514124,39.497016292177136,37.656550965869506,98.8699578455738,76.37301519107336,150.00251043869022,Sprinkler,Maize,1,6.996077813911406
